labelset,cell_label,cell_fullname,n_cells,source,source_label,cell_count,partitioned,source_label_total,purity,coverage
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Uterus SmMu,18,11729,7029,0.0015,0.0026
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Perivascular,13,11729,13206,0.0011,0.001
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Urogenital Sinus Lig,11,11729,5172,0.0009,0.0021
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Cervix Mese,8,11729,8232,0.0007,0.001
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Wolffian/Mesonephros Mese,7,11729,18850,0.0006,0.0004
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Cervix/Upper Vagina SmMu,4,11729,11093,0.0003,0.0004
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Coelomic Epi,3,11729,6305,0.0003,0.0005
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Immune,2,11729,2126,0.0002,0.0009
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Corpus Cavernosum,1,11729,9075,0.0001,0.0001
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Fallopian Epi,1,11729,7650,0.0001,0.0001
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Müllerian Mese,1,11729,2592,0.0001,0.0004
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Neural,1,11729,4571,0.0001,0.0002
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_Lorenzi2025,Upper Urogenital Sinus Mese,1,11729,2667,0.0001,0.0004
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,Fallopian_lig_Fetal,262,419,3990,0.6253,0.0657
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,Fallopian_mesen_Fetal,122,419,7774,0.2912,0.0157
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,RepTract_prePV_Fetal,14,419,5285,0.0334,0.0026
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,Epoophon_mesen_Fetal,12,419,4579,0.0286,0.0026
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,Stroma_Fetal,7,419,15369,0.0167,0.0005
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,OSE_Fetal,1,419,4369,0.0024,0.0002
L4,Mesen_UterusLig_Fetal,Fetal uterine ligament fibroblast,12364,celltype_OvarySanger2026,Stroma_InnCor,1,419,75307,0.0024,0.0
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_GarciaAlonso2022,SMCs,20,20,2910,1.0,0.0069
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Uterus SmMu,5168,7529,7029,0.6864,0.7352
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Uterus Mese,1229,7529,29149,0.1632,0.0422
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Cervix/Upper Vagina SmMu,627,7529,11093,0.0833,0.0565
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Cervix/Vagina Lig,196,7529,7698,0.026,0.0255
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Uterus Lig,158,7529,10625,0.021,0.0149
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Fallopian SmMu,95,7529,5499,0.0126,0.0173
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Fallopian Mese,15,7529,29799,0.002,0.0005
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Cervix Mese,13,7529,8232,0.0017,0.0016
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Glans,7,7529,5648,0.0009,0.0012
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Fallopian Epi,5,7529,7650,0.0007,0.0007
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Fallopian Lig,5,7529,17659,0.0007,0.0003
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Perivascular,3,7529,13206,0.0004,0.0002
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Vas Deferens Mese,2,7529,1966,0.0003,0.001
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Epoophron Mese,1,7529,12245,0.0001,0.0001
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Immune,1,7529,2126,0.0001,0.0005
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Labio-Scrotal Swelling,1,7529,3319,0.0001,0.0003
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Lower Vagina SmMu,1,7529,1405,0.0001,0.0007
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Schwann,1,7529,7553,0.0001,0.0001
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_Lorenzi2025,Upper Vagina Mese,1,7529,7172,0.0001,0.0001
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_OvarySanger2026,Fallopian_SMCs_Fetal,12,18,2339,0.6667,0.0051
L4,Mesen_UterusSMCs_Fetal,Fetal uterine smooth muscle,7550,celltype_OvarySanger2026,SMCs,6,18,474,0.3333,0.0127
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_GarciaAlonso2022,Mesenchymal_GATA2,3,4,42064,0.75,0.0001
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_GarciaAlonso2022,CoelEpi_LHX9,1,4,4334,0.25,0.0002
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Urogenital Sinus SmMu,4,24,187,0.1667,0.0214
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Lower Urogenital Sinus Mese,3,24,6828,0.125,0.0004
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Perivascular,3,24,13206,0.125,0.0002
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Corpus Spongiosum,2,24,6065,0.0833,0.0003
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Pre-Perivascular,2,24,3970,0.0833,0.0005
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Upper Urogenital Sinus Mese,2,24,2667,0.0833,0.0007
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Urogenital Sinus Lig,2,24,5172,0.0833,0.0004
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Cervix Mese,1,24,8232,0.0417,0.0001
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Corpus Cavernosum,1,24,9075,0.0417,0.0001
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Epoophron Mese,1,24,12245,0.0417,0.0001
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Glans,1,24,5648,0.0417,0.0002
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Lower Vagina SmMu,1,24,1405,0.0417,0.0007
L4,Mesen_VaginaFib_Lower_Fetal,Fetal lower vaginal stromal fibroblast,645,celltype_Lorenzi2025,Wolffian/Mesonephros Lig,1,24,614,0.0417,0.0016
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_GarciaAlonso2022,Mesenchymal_GATA2,172,173,42064,0.9942,0.0041
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_GarciaAlonso2022,Oi,1,173,23391,0.0058,0.0
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Upper Vagina Mese,6442,7860,7172,0.8196,0.8982
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Upper Urogenital Sinus Mese,582,7860,2667,0.074,0.2182
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Lower Vagina Mese,267,7860,3228,0.034,0.0827
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Cervix Mese,242,7860,8232,0.0308,0.0294
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Corpus Cavernosum,93,7860,9075,0.0118,0.0102
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Cervix/Vagina Lig,67,7860,7698,0.0085,0.0087
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Uterus Mese,39,7860,29149,0.005,0.0013
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Lower Urogenital Sinus Mese,26,7860,6828,0.0033,0.0038
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Urogenital Sinus Lig,23,7860,5172,0.0029,0.0044
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Cervix/Upper Vagina SmMu,18,7860,11093,0.0023,0.0016
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Perivascular,17,7860,13206,0.0022,0.0013
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Corpus Spongiosum,16,7860,6065,0.002,0.0026
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Glans,8,7860,5648,0.001,0.0014
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Uterus Lig,7,7860,10625,0.0009,0.0007
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Uterus SmMu,5,7860,7029,0.0006,0.0007
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Pre-Perivascular,3,7860,3970,0.0004,0.0008
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Fallopian Mese,2,7860,29799,0.0003,0.0001
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Endothelial,1,7860,7907,0.0001,0.0001
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Labio-Scrotal Swelling,1,7860,3319,0.0001,0.0003
L4,Mesen_VaginaFibs_Upper_Fetal,Fetal upper vaginal stromal fibroblast,7925,celltype_Lorenzi2025,Schwann,1,7860,7553,0.0001,0.0001
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_GarciaAlonso2022,PV,1,1,9621,1.0,0.0001
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Lower Vagina SmMu,1162,1181,1405,0.9839,0.827
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Pre-Perivascular,5,1181,3970,0.0042,0.0013
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Perivascular,4,1181,13206,0.0034,0.0003
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Endothelial Lymphatic,2,1181,509,0.0017,0.0039
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Lower Vagina Mese,2,1181,3228,0.0017,0.0006
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Urogenital Sinus SmMu,2,1181,187,0.0017,0.0107
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Corpus Cavernosum,1,1181,9075,0.0008,0.0001
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Endothelial,1,1181,7907,0.0008,0.0001
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Lower Urogenital Sinus Mese,1,1181,6828,0.0008,0.0001
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_Lorenzi2025,Uterus Lig,1,1181,10625,0.0008,0.0001
L4,Mesen_VaginaSMCs_Lower_Fetal,Fetal lower vaginal smooth muscle,1311,celltype_OvarySanger2026,PV_Fetal,1,1,3555,1.0,0.0003
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_GarciaAlonso2021,PV MYH11,75,93,2977,0.8065,0.0252
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_GarciaAlonso2021,PV STEAP4,9,93,2680,0.0968,0.0034
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_GarciaAlonso2021,uSMC,9,93,3915,0.0968,0.0023
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_HECA,ePV_1b,18,31,1789,0.5806,0.0101
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_HECA,mPV,8,31,478,0.2581,0.0167
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_HECA,ePV_2,2,31,3651,0.0645,0.0005
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_HECA,Fibroblast_basalis,1,31,45,0.0323,0.0222
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_HECA,ePV_1a,1,31,173,0.0323,0.0058
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_HECA,uSMCs,1,31,957,0.0323,0.001
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_OvarySanger2026,PV_SMC_Arterial,598,619,31802,0.9661,0.0188
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_OvarySanger2026,PV_Fibroblast,12,619,1060,0.0194,0.0113
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_OvarySanger2026,PV_Capillary_Pericytes,6,619,4680,0.0097,0.0013
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_OvarySanger2026,PV_Fetal,3,619,3555,0.0048,0.0008
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2022,pericyte,1894,1924,2004,0.9844,0.9451
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2022,smooth muscle cell,19,1924,3500,0.0099,0.0054
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2022,fibroblast,9,1924,4969,0.0047,0.0018
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2022,myofibroblast cell,2,1924,9937,0.001,0.0002
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,PV-MYH11_CDKN1A+,6470,8251,10659,0.7841,0.607
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,PV-MYH11_CDKN1A-,1063,8251,6396,0.1288,0.1662
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,dS2,489,8251,23111,0.0593,0.0212
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,uSMC,128,8251,7719,0.0155,0.0166
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,PV-STEAP4,46,8251,3531,0.0056,0.013
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,dS3,36,8251,15871,0.0044,0.0023
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,eS-proliferative,10,8251,1386,0.0012,0.0072
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,Tissue-resident-vascular-progenitor,8,8251,203,0.001,0.0394
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Ulrich2024,Myoepithelial,1,8251,110,0.0001,0.0091
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Weigert2025,perivascular cell,6837,6849,8542,0.9982,0.8004
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Weigert2025,stromal cell,6,6849,51072,0.0009,0.0001
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Weigert2025,endothelial cell,4,6849,4780,0.0006,0.0008
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Weigert2025,macrophage,1,6849,5151,0.0001,0.0002
L4,Mesen_vSMCs_largeArt,Large vessel vascular smooth muscles,33678,celltype_Weigert2025,smooth muscle cell,1,6849,3306,0.0001,0.0003
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_GarciaAlonso2021,PV MYH11,2838,2916,2977,0.9733,0.9533
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_GarciaAlonso2021,PV STEAP4,60,2916,2680,0.0206,0.0224
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_GarciaAlonso2021,uSMC,15,2916,3915,0.0051,0.0038
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_GarciaAlonso2021,Endothelial ACKR1,1,2916,5413,0.0003,0.0002
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_GarciaAlonso2021,Glandular,1,2916,10071,0.0003,0.0001
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_GarciaAlonso2021,dS,1,2916,21021,0.0003,0.0
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_HECA,mPV,405,475,478,0.8526,0.8473
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_HECA,ePV_1b,62,475,1789,0.1305,0.0347
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_HECA,ePV_2,4,475,3651,0.0084,0.0011
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_HECA,uSMCs,2,475,957,0.0042,0.0021
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_HECA,Immune_Lymphoid,1,475,17740,0.0021,0.0001
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_HECA,ePV_1a,1,475,173,0.0021,0.0058
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,PV_SMC_Arterial,25515,26214,31802,0.9733,0.8023
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,PV_Fibroblast,370,26214,1060,0.0141,0.3491
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,PV_Capillary_Pericytes,240,26214,4680,0.0092,0.0513
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,PV_Fetal,79,26214,3555,0.003,0.0222
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,Stroma_InnCor,5,26214,75307,0.0002,0.0001
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,FibC3,3,26214,5463,0.0001,0.0005
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,PV_cycling,1,26214,471,0.0,0.0021
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_OvarySanger2026,Stroma_Medulla,1,26214,9919,0.0,0.0001
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2022,pericyte,62,66,2004,0.9394,0.0309
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2022,smooth muscle cell,2,66,3500,0.0303,0.0006
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2022,fibroblast,1,66,4969,0.0152,0.0002
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2022,myofibroblast cell,1,66,9937,0.0152,0.0001
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,PV-MYH11_CDKN1A-,4497,8073,6396,0.557,0.7031
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,PV-MYH11_CDKN1A+,3122,8073,10659,0.3867,0.2929
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,dS2,231,8073,23111,0.0286,0.01
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,uSMC,95,8073,7719,0.0118,0.0123
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,PV-STEAP4,62,8073,3531,0.0077,0.0176
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,dS3,31,8073,15871,0.0038,0.002
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,Tissue-resident-vascular-progenitor,26,8073,203,0.0032,0.1281
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,eS-proliferative,4,8073,1386,0.0005,0.0029
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,Myoepithelial,3,8073,110,0.0004,0.0273
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,C7-Fibroblast,1,8073,1120,0.0001,0.0009
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Ulrich2024,RUNX3+_Fibroblast,1,8073,23,0.0001,0.0435
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Weigert2025,perivascular cell,1279,1282,8542,0.9977,0.1497
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Weigert2025,stromal cell,2,1282,51072,0.0016,0.0
L4,Mesen_vSMCs_medArt,Medium artery / arteriolar vascular smooth muscles,51141,celltype_Weigert2025,smooth muscle cell,1,1282,3306,0.0008,0.0003
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,CoelEpi_LHX9,1215,1352,4334,0.8987,0.2803
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,CoelEpi_GATA2,54,1352,3446,0.0399,0.0157
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,OSE,43,1352,7453,0.0318,0.0058
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,Mesenchymal_GATA2,7,1352,42064,0.0052,0.0002
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,Oi,7,1352,23391,0.0052,0.0003
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,early_somatic,6,1352,2397,0.0044,0.0025
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,preGC_IIa,6,1352,12096,0.0044,0.0005
L3,Meso_GonadalCoelEpi,Gonadal coelomic epithelial,2840,celltype_GarciaAlonso2022,preGC_IIb,5,1352,23159,0.0037,0.0002
